63, 0,10
63, 0,10
63, 0,9
63, 0,8
63, 0,8
63, 0,9
63, 0,10
63, 0,13
63, 0,15
63, 0,18
63, 0,21
63, 0,24
63, 0,28
63, 0,31
58, 0,16
58, 0,12
58, 0,12
58, 0,14
58, 0,20
58, 0,27
58, 0,37
58, 0,46
58, 0,57
58, 0,70
58, 0,82
58, 0,95
58, 0,109
58, 0,122
53, 0,25
53, 0,23
53, 0,37
53, 0,60
53, 0,89
53, 0,127
53, 0,165
53, 0,210
53, 0,254
53, 0,307
53, 0,355
53, 0,405
53, 0,459
53, 0,514
97, 0,39
