240	259	50	20	103.93333333333334	49.13333333333333	36.79021539939854	0.39291342037999805	10.566616313664944
240	259	50	40	165.36666666666667	50.0	55.15866666666667	0.36180232395808687	16.580000000000002
240	259	50	60	201.86666666666667	50.0	72.24866666666665	0.32387200337364597	20.466666666666672
240	259	50	80	222.23333333333332	50.0	88.24066666666666	0.2830888933016558	22.474
240	259	50	100	233.6	50.0	100.50266666666668	0.2531609142021001	23.538666666666668
240	259	50	120	239.8	50.0	111.81666666666666	0.2285247157268095	24.198000000000004
240	259	50	140	240.96666666666667	49.666666666666664	119.8742636054422	0.2107381355377464	24.42710997732426
240	259	50	160	240.1	48.766666666666666	126.61454500168867	0.19949628636573194	24.80126202537753
240	259	50	180	243.16666666666666	47.63333333333333	131.9811722714474	0.19800026450360683	25.744211353356224
240	259	50	200	238.6	46.266666666666666	127.80670392191347	0.2007208814310804	25.924952046481575
240	259	50	220	239.8	45.8	129.81085735130108	0.2014547595143455	26.373395178456782
240	259	50	240	240.96666666666667	45.7	130.4871580561341	0.19977905710070945	26.61630681787785
240	259	50	260	240.76666666666668	45.6	131.33975329519427	0.197582598857564	26.630904353709376
240	259	50	280	239.7	44.86666666666667	132.31531030099478	0.19788536706526993	26.93901723958788
240	259	100	20	165.5	96.63333333333334	36.03665987756509	0.3393664853482225	8.865494347806955
240	259	100	40	233.8	99.83333333333333	53.33258324744038	0.2673893226307405	11.799061087061087
240	259	100	60	251.83333333333334	99.26666666666667	67.5266321012212	0.21685192775971282	12.698123188544397
240	259	100	80	255.93333333333334	94.6	79.02698172251968	0.1914310997897262	13.546261110562048
240	259	100	100	256.46666666666664	85.86666666666666	86.55770447810268	0.18771170391038008	14.952578008193031
240	259	100	120	256.93333333333334	81.53333333333333	90.87263525058091	0.18559207675647374	15.785657124717913
240	259	100	140	255.7	78.1	90.81777890182502	0.19050770769045805	16.400247025542924
240	259	100	160	256.73333333333335	75.96666666666667	94.21109361436146	0.18845270531184186	16.928378789814552
240	259	100	180	255.8	74.96666666666667	94.72561142869202	0.18714760481724954	17.078353925757245
240	259	100	200	256.56666666666666	74.43333333333334	94.57333116437395	0.18785705683444878	17.269255753644764
240	259	100	220	256.56666666666666	73.5	95.25654008858452	0.18935864430410498	17.478939465140847
240	259	100	240	256.6666666666667	72.7	95.67030930619391	0.18944100810427875	17.679146062478676
240	259	100	260	257.06666666666666	71.5	97.58412585356375	0.18912557648913583	18.03045928385628
240	259	100	280	256.23333333333335	72.33333333333333	96.647468356057	0.18917053522507757	17.742252502122206
240	259	200	20	221.93333333333334	178.03333333333333	36.327496541098114	0.251914762730861	6.479040129870596
240	259	200	40	257.8	175.66666666666666	49.68017839680598	0.1881344318839756	7.62873444487937
240	259	200	60	259.0	139.2	60.584841277825305	0.1864249664082632	9.64508235911185
240	259	200	80	258.96666666666664	119.83333333333333	66.89705996436761	0.18927312440511093	11.20123748121072
240	259	200	100	258.9	110.06666666666666	71.22686060129533	0.1895045706167374	12.196189720032883
240	259	200	120	258.96666666666664	105.53333333333333	73.3213818368604	0.1889791691587753	12.724247081522758
240	259	200	140	258.96666666666664	103.23333333333333	74.91112263196682	0.18776679847931307	13.011547584247543
240	259	200	160	258.96666666666664	100.03333333333333	76.05739202057678	0.19032665056602988	13.422530098585177
240	259	200	180	259.0	98.86666666666666	76.99027559670178	0.18900559797406505	13.592647116199396
240	259	200	200	258.93333333333334	98.76666666666667	77.54343738366728	0.18734018232472105	13.601484670670423
240	259	200	220	259.0	98.73333333333333	77.2104073275598	0.18778013411442687	13.598520260297246
240	259	200	240	259.0	99.13333333333334	76.68968912403622	0.1873291492151926	13.550543797142744
240	259	200	260	259.0	99.4	76.28477373715357	0.18785242256857215	13.515699783771314
240	259	200	280	258.93333333333334	98.5	77.01350788317806	0.18792278558578604	13.637728456079182
240	259	200	10	172.43333333333334	143.46666666666667	29.490723728401015	0.3569300878990774	6.161651530751046
240	500	20	10	171.23333333333332	18.166666666666668	10.889584623323012	4.375847863308002	47.69791638000229
240	500	40	10	288.96666666666664	35.86666666666667	10.741264753220586	3.800491465703758	40.896690275517614
240	500	60	10	355.0	53.666666666666664	10.557233073163095	3.176216553003477	33.64041669798582
240	500	80	10	401.56666666666666	72.6	10.39031005243288	2.6843232740289142	28.03134775927973
240	500	100	10	428.6333333333333	90.63333333333334	10.227912394546363	2.335303744860948	24.037108236175396
240	500	120	10	439.1	108.56666666666666	10.053336708093251	2.0328654533003	20.571269120790046
240	500	140	10	449.6333333333333	125.8	9.925705600778123	1.820877246988089	18.204068750121163
240	500	160	10	453.6	143.93333333333334	9.780363646644865	1.629502716469056	16.043971160950036
240	500	180	10	456.6666666666667	162.13333333333333	9.640260221403121	1.4773863719081446	14.33459149607906
240	500	200	10	457.2	181.43333333333334	9.494171233494779	1.3419420696936681	12.831912204865143
240	500	220	10	459.0	199.4	9.38373262821816	1.2410896949526828	11.732392704183148
240	500	240	10	458.73333333333335	216.4	9.25679098553855	1.1577988338270193	10.799963757714986
240	500	260	10	459.9	233.46666666666667	9.133476077181989	1.0890420542529524	10.043321918398505
240	500	280	10	459.96666666666664	250.8	8.96208732903137	1.0313607331338612	9.348369004241778
240	491	20	10	61.5	18.4	95.93184411191375	1.1360479947152184	15.601275656461414
240	491	40	10	113.13333333333334	35.8	83.97087101424562	1.056159450154845	14.604376714814018
240	491	60	10	151.6	52.8	70.28562365385821	0.9987045758497246	13.320807193902672
240	491	80	10	189.96666666666667	71.6	87.83621847296445	0.9165041486559583	12.453503389893624
240	491	100	10	223.43333333333334	89.63333333333334	82.3686186645251	0.8604070965302228	11.69911944524221
240	491	120	10	246.7	107.83333333333333	80.12858216183515	0.7926077770715726	10.729922950394323
240	491	140	10	269.46666666666664	124.86666666666666	82.44694505868802	0.7623675764872416	10.178990493417905
240	491	160	10	286.8333333333333	142.16666666666666	81.86015075813035	0.7171143526438919	9.565560905232024
240	491	180	10	304.8333333333333	160.6	80.06648929498675	0.6756475084026199	8.993531045530764
240	491	200	10	319.1333333333333	178.86666666666667	75.38078771307637	0.6455063124530974	8.496752097390173
240	491	220	10	329.0	195.63333333333333	81.92090155119185	0.6075964552707251	8.003552538949522
240	491	240	10	341.43333333333334	212.66666666666666	70.49376752381484	0.5910490345465772	7.647782153159118
240	491	260	10	350.56666666666666	229.56666666666666	76.62437477373625	0.5627299837429406	7.267718939961553
240	491	280	10	360.2	246.46666666666667	78.17619927112536	0.5367490735291807	6.973441057526068
240	50	20	10	11.233333333333333	6.866666666666666	12.349642857142857	0.8253392690128801	9.425992063492064
240	50	40	10	12.0	10.933333333333334	12.257643837643837	0.5387063893831568	6.0707179857179865
240	50	60	10	12.833333333333334	12.666666666666666	12.63935508935509	0.4833917457402305	5.603224553224554
240	50	80	10	12.966666666666667	12.966666666666667	12.817948717948719	0.46947325822325825	5.539957264957265
240	50	100	10	13.0	13.0	12.902564102564101	0.46564879564879574	5.538461538461538
240	50	120	10	13.0	13.0	12.971794871794874	0.46280108780108786	5.538461538461538
240	50	140	10	13.0	13.0	12.956410256410257	0.46318958818958833	5.538461538461538
240	50	160	10	13.0	13.0	12.969230769230766	0.4630147630147631	5.538461538461538
240	50	180	10	13.0	13.0	12.99230769230769	0.4619852369852371	5.538461538461538
240	50	200	10	13.0	13.0	12.984615384615385	0.46219891219891224	5.538461538461538
240	50	220	10	13.0	13.0	12.99230769230769	0.46194638694638707	5.538461538461538
240	50	240	10	13.0	13.0	12.994871794871793	0.46181041181041194	5.538461538461538
240	50	260	10	13.0	13.0	13.0	0.4615384615384616	5.538461538461538
240	50	280	10	13.0	13.0	12.997435897435897	0.46167443667443675	5.538461538461538
240	50	20	10	10.5	7.3	12.239086099086098	0.6465241478031881	7.312828282828283
240	50	40	10	11.966666666666667	11.0	12.322685000184999	0.4750948900519607	5.393190513190514
